期間,進場方式,股票代號,名稱,買進日,賣出日,買進價,賣出價,損益%,損益金額,持有天數,出場原因
全期間2021-2026,3:3:4分批,6515,穎崴,2024-09-09,2024-09-16,1192.71,1392.31,16.04,14033.32,7,15%停利
全期間2021-2026,3:3:4分批,6438,未知,2024-09-09,2024-09-25,121.22,140.65,15.33,62967.34,16,15%停利
全期間2021-2026,3:3:4分批,8996,高力,2024-09-09,2024-10-04,391.37,382.56,-2.84,-5055.42,25,積分轉負
全期間2021-2026,3:3:4分批,6214,未知,2024-09-16,2024-09-25,118.2,115.79,-2.62,-3147.54,9,積分轉負
全期間2021-2026,3:3:4分批,3680,未知,2024-09-16,2024-09-25,553.76,553.76,-0.6,-308.23,9,積分轉負
全期間2021-2026,3:3:4分批,2345,智邦,2024-09-16,2024-09-26,538.64,521.01,-3.85,-2225.62,10,積分轉負
全期間2021-2026,3:3:4分批,6187,萬潤,2024-09-16,2024-09-30,458.16,456.51,-0.96,-689.4,14,積分轉負
全期間2021-2026,3:3:4分批,3711,日月光投控,2024-09-16,2024-10-01,147.05,144.66,-2.21,-1475.67,15,積分轉負
全期間2021-2026,3:3:4分批,3081,聯亞,2024-09-30,2024-10-04,267.79,313.55,16.39,15661.86,4,15%停利
全期間2021-2026,3:3:4分批,4979,未知,2024-09-30,2024-10-17,151.06,151.93,-0.03,-80.0,17,積分轉負
全期間2021-2026,3:3:4分批,8114,未知,2024-09-30,2024-10-30,196.16,192.79,-2.31,-8795.23,30,積分轉負
全期間2021-2026,3:3:4分批,3363,上詮,2024-10-07,2024-10-09,213.5,247.5,15.23,11201.31,2,15%停利
全期間2021-2026,3:3:4分批,6139,亞翔,2024-10-07,2024-10-11,228.6,212.72,-7.5,-10339.02,4,積分轉負
全期間2021-2026,3:3:4分批,6438,未知,2024-10-07,2024-10-18,170.2,200.39,17.03,30209.33,11,15%停利
全期間2021-2026,3:3:4分批,2449,京元電子,2024-10-14,2024-10-25,118.21,119.14,0.18,595.1,11,積分轉負
全期間2021-2026,3:3:4分批,6442,光聖,2024-10-14,2024-10-28,450.03,441.53,-2.48,-6797.06,14,觸發停損
全期間2021-2026,3:3:4分批,2345,智邦,2024-10-21,2024-10-24,566.06,558.22,-1.97,-1225.51,3,積分轉負
全期間2021-2026,3:3:4分批,3529,力旺,2024-10-21,2024-10-25,3180.06,3160.37,-1.21,-567.26,4,積分轉負
全期間2021-2026,3:3:4分批,3443,創意,2024-10-21,2024-11-01,1240.86,1157.48,-7.28,-4469.32,11,積分轉負
全期間2021-2026,3:3:4分批,3189,景碩,2024-10-21,2024-11-04,113.98,103.12,-10.07,-5419.44,14,積分轉負
全期間2021-2026,3:3:4分批,2382,廣達,2024-10-21,2024-11-13,289.81,294.75,1.1,2770.57,23,積分轉負
全期間2021-2026,3:3:4分批,2317,鴻海,2024-10-28,2024-11-13,203.03,201.0,-1.59,-9793.64,16,積分轉負
全期間2021-2026,3:3:4分批,3037,欣興,2024-10-28,2024-11-14,165.84,163.65,-1.91,-4409.5,17,積分轉負
全期間2021-2026,3:3:4分批,2356,英業達,2024-11-04,2024-11-11,42.79,50.38,17.03,14783.77,7,15%停利
全期間2021-2026,3:3:4分批,3661,世芯-KY,2024-11-04,2024-11-15,2278.87,2283.37,-0.4,-385.99,11,積分轉負
全期間2021-2026,3:3:4分批,3231,緯創,2024-11-04,2024-11-15,110.93,109.6,-1.79,-2214.71,11,積分轉負
全期間2021-2026,3:3:4分批,2357,華碩,2024-11-04,2024-11-18,540.96,547.34,0.57,851.14,14,積分轉負
全期間2021-2026,3:3:4分批,6442,光聖,2024-11-04,2024-11-27,514.78,485.78,-6.2,-6002.87,23,積分轉負
全期間2021-2026,3:3:4分批,3363,上詮,2024-11-25,2024-11-27,226.5,210.0,-7.84,-1869.59,2,積分轉負
全期間2021-2026,3:3:4分批,1560,未知,2024-11-25,2024-11-27,306.52,290.8,-5.7,-1840.03,2,積分轉負
全期間2021-2026,3:3:4分批,3231,緯創,2024-11-25,2024-11-28,116.13,105.87,-9.38,-3058.75,3,積分轉負
全期間2021-2026,3:3:4分批,4979,未知,2024-11-25,2024-12-02,165.74,191.39,14.79,3425.47,7,15%停利
全期間2021-2026,3:3:4分批,2412,未知,2024-11-25,2024-12-02,114.48,114.01,-1.0,-1426.49,7,積分轉負
全期間2021-2026,3:3:4分批,2059,川湖,2024-11-25,2024-12-12,1499.89,1533.02,1.6,1394.93,17,積分轉負
全期間2021-2026,3:3:4分批,3706,神達,2024-11-25,2024-12-24,76.79,63.21,-18.17,-3502.68,29,觸發停損
全期間2021-2026,3:3:4分批,3017,奇鋐,2024-12-02,2024-12-10,672.12,676.08,-0.01,-11.77,8,積分轉負
全期間2021-2026,3:3:4分批,3324,雙鴻,2024-12-02,2024-12-11,688.1,681.27,-1.58,-1532.58,9,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2024-12-02,2024-12-16,519.18,602.1,15.28,31535.51,14,15%停利
全期間2021-2026,3:3:4分批,2368,金像電,2024-12-09,2024-12-16,198.06,233.49,17.19,19129.03,7,15%停利
全期間2021-2026,3:3:4分批,6442,光聖,2024-12-09,2024-12-16,540.72,549.48,1.01,815.93,7,觸發停損
全期間2021-2026,3:3:4分批,3661,世芯-KY,2024-12-09,2024-12-17,2810.43,3288.85,16.32,35180.67,8,15%停利
全期間2021-2026,3:3:4分批,2308,台達電,2024-12-16,2024-12-20,416.38,402.69,-3.86,-3009.42,4,積分轉負
全期間2021-2026,3:3:4分批,6274,台燿,2024-12-16,2024-12-20,172.14,166.94,-3.6,-1888.21,4,積分轉負
全期間2021-2026,3:3:4分批,3443,創意,2024-12-16,2024-12-20,1338.95,1324.24,-1.69,-651.46,4,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2024-12-16,2024-12-25,601.11,583.35,-3.54,-3486.51,9,積分轉負
全期間2021-2026,3:3:4分批,6669,緯穎,2024-12-16,2024-12-25,2427.84,2439.34,-0.13,-100.42,9,積分轉負
全期間2021-2026,3:3:4分批,2368,金像電,2024-12-16,2025-01-06,233.49,229.12,-2.46,-2081.07,21,積分轉負
全期間2021-2026,3:3:4分批,2330,台積電,2024-12-23,2025-01-02,1061.23,1041.69,-2.43,-7102.19,10,積分轉負
全期間2021-2026,3:3:4分批,3034,聯詠,2024-12-23,2025-01-06,453.68,450.05,-1.39,-4277.19,14,積分轉負
全期間2021-2026,3:3:4分批,3044,健鼎,2024-12-30,2025-01-07,185.28,184.81,-0.85,-1971.22,8,積分轉負
全期間2021-2026,3:3:4分批,4991,未知,2024-12-30,2025-01-07,131.5,119.0,-10.05,-6802.8,8,積分轉負
全期間2021-2026,3:3:4分批,8046,南電,2025-01-06,2025-01-09,137.49,126.61,-8.46,-7176.19,3,積分轉負
全期間2021-2026,3:3:4分批,5269,祥碩,2025-01-06,2025-01-10,1969.32,1873.95,-5.41,-4785.92,4,積分轉負
全期間2021-2026,3:3:4分批,6139,亞翔,2025-01-06,2025-01-16,226.19,220.42,-3.14,-3970.65,10,積分轉負
全期間2021-2026,3:3:4分批,4979,未知,2025-01-20,2025-01-22,197.8,239.24,20.22,5168.73,2,15%停利
全期間2021-2026,3:3:4分批,3231,緯創,2025-01-20,2025-02-03,104.94,93.28,-11.64,-5183.7,14,觸發停損
全期間2021-2026,3:3:4分批,3081,聯亞,2025-01-20,2025-02-04,446.77,407.34,-9.37,-3349.66,15,觸發停損
全期間2021-2026,3:3:4分批,3529,力旺,2025-01-20,2025-02-04,3396.66,3140.68,-8.09,-2857.79,15,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2025-01-20,2025-02-04,595.19,538.93,-9.99,-3950.05,15,觸發停損
全期間2021-2026,3:3:4分批,3661,世芯-KY,2025-01-20,2025-02-18,3283.93,3486.97,5.55,3595.98,29,積分轉負
全期間2021-2026,3:3:4分批,2454,聯發科,2025-01-20,2025-02-21,1428.12,1444.06,0.51,441.43,32,積分轉負
全期間2021-2026,3:3:4分批,6139,亞翔,2025-01-20,2025-03-10,239.65,256.51,6.4,9283.79,49,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2025-02-10,2025-02-17,604.07,586.31,-3.52,-4423.89,7,積分轉負
全期間2021-2026,3:3:4分批,6206,未知,2025-02-10,2025-02-18,118.62,138.16,15.78,55035.6,8,15%停利
全期間2021-2026,3:3:4分批,3227,未知,2025-02-17,2025-03-04,259.58,244.1,-6.53,-4181.94,15,積分轉負
全期間2021-2026,3:3:4分批,8299,群聯,2025-02-17,2025-03-04,520.44,525.26,0.32,717.25,15,積分轉負
全期間2021-2026,3:3:4分批,2059,川湖,2025-02-17,2025-03-06,1818.21,1948.42,6.52,8033.01,17,積分轉負
全期間2021-2026,3:3:4分批,8210,勤誠,2025-02-17,2025-03-10,288.7,283.16,-2.5,-3154.19,21,積分轉負
全期間2021-2026,3:3:4分批,1519,未知,2025-02-24,2025-03-04,528.94,488.13,-8.27,-24802.9,8,積分轉負
全期間2021-2026,3:3:4分批,2376,技嘉,2025-03-10,2025-03-14,248.36,241.85,-3.2,-1559.88,4,積分轉負
全期間2021-2026,3:3:4分批,8299,群聯,2025-03-10,2025-03-24,574.41,550.32,-4.77,-1298.92,14,積分轉負
全期間2021-2026,3:3:4分批,2303,聯電,2025-03-10,2025-03-27,41.61,41.38,-1.15,-749.64,17,積分轉負
全期間2021-2026,3:3:4分批,2412,未知,2025-03-10,2025-04-07,118.65,114.94,-3.7,-5885.69,28,觸發停損
全期間2021-2026,3:3:4分批,2404,未知,2025-03-31,2025-04-09,425.21,389.35,-8.98,-26944.48,9,積分轉負
全期間2021-2026,3:3:4分批,3324,雙鴻,2025-04-14,2025-04-17,473.68,455.65,-4.38,-1294.35,3,積分轉負
全期間2021-2026,3:3:4分批,2454,聯發科,2025-04-14,2025-04-18,1338.86,1305.39,-3.08,-1352.77,4,積分轉負
全期間2021-2026,3:3:4分批,2376,技嘉,2025-04-14,2025-04-22,197.67,194.41,-2.24,-800.4,8,積分轉負
全期間2021-2026,3:3:4分批,6206,未知,2025-04-14,2025-05-06,103.5,96.67,-7.16,-4265.98,22,積分轉負
全期間2021-2026,3:3:4分批,3231,緯創,2025-04-14,2025-05-19,94.23,101.67,7.25,8964.57,35,觸發停損
全期間2021-2026,3:3:4分批,6214,未知,2025-04-14,2025-05-19,107.46,106.68,-1.32,-1797.23,35,積分轉負
全期間2021-2026,3:3:4分批,2303,聯電,2025-04-14,2025-05-26,41.86,43.5,3.3,5971.67,42,觸發停損
全期間2021-2026,3:3:4分批,2337,未知,2025-04-14,2025-06-20,20.32,21.25,3.96,3795.39,67,觸發停損
全期間2021-2026,3:3:4分批,2382,廣達,2025-04-21,2025-05-19,221.09,243.49,9.47,47386.23,28,觸發停損
全期間2021-2026,3:3:4分批,2317,鴻海,2025-04-21,2025-05-19,135.46,144.31,5.89,29445.17,28,觸發停損
全期間2021-2026,3:3:4分批,3131,弘塑,2025-04-28,2025-05-07,914.4,863.12,-6.17,-11298.47,9,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2025-05-12,2025-05-20,666.26,667.25,-0.45,-120.38,8,積分轉負
全期間2021-2026,3:3:4分批,3017,奇鋐,2025-05-19,2025-05-26,589.84,597.77,0.74,1111.9,7,積分轉負
全期間2021-2026,3:3:4分批,1513,未知,2025-05-19,2025-05-28,142.66,142.67,-0.6,-1784.15,9,積分轉負
全期間2021-2026,3:3:4分批,2412,未知,2025-05-26,2025-05-28,123.28,122.36,-1.35,-1768.72,2,積分轉負
全期間2021-2026,3:3:4分批,3231,緯創,2025-05-26,2025-06-03,108.2,105.63,-2.96,-1255.08,8,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2025-05-26,2025-06-10,754.68,878.47,15.71,17770.05,15,15%停利
全期間2021-2026,3:3:4分批,8210,勤誠,2025-05-26,2025-06-11,313.38,370.89,17.65,11294.37,16,15%停利
全期間2021-2026,3:3:4分批,6139,亞翔,2025-05-26,2025-06-11,249.52,251.22,0.08,96.33,16,積分轉負
全期間2021-2026,3:3:4分批,3131,弘塑,2025-05-26,2025-06-12,1237.95,1499.81,20.43,9438.35,17,15%停利
全期間2021-2026,3:3:4分批,6274,台燿,2025-06-02,2025-06-09,172.62,205.85,18.54,55618.49,7,15%停利
全期間2021-2026,3:3:4分批,2368,金像電,2025-06-09,2025-06-16,270.39,271.36,-0.24,-231.18,7,積分轉負
全期間2021-2026,3:3:4分批,6223,未知,2025-06-09,2025-07-04,876.88,1025.78,16.28,57924.62,25,15%停利
全期間2021-2026,3:3:4分批,6274,台燿,2025-06-09,2025-07-10,216.15,253.97,16.79,54553.28,31,15%停利
全期間2021-2026,3:3:4分批,3017,奇鋐,2025-06-16,2025-06-20,743.49,727.63,-2.72,-1806.31,4,積分轉負
全期間2021-2026,3:3:4分批,1519,未知,2025-06-16,2025-06-20,422.51,451.32,6.18,3890.12,4,觸發停損
全期間2021-2026,3:3:4分批,3653,健策,2025-06-16,2025-06-23,1471.27,1426.98,-3.59,-1965.87,7,積分轉負
全期間2021-2026,3:3:4分批,3131,弘塑,2025-06-16,2025-07-01,1528.84,1577.22,2.55,1129.46,15,積分轉負
全期間2021-2026,3:3:4分批,3231,緯創,2025-06-16,2025-07-02,114.79,115.76,0.24,169.09,16,積分轉負
全期間2021-2026,3:3:4分批,2360,致茂,2025-06-30,2025-07-09,438.79,421.44,-4.53,-2715.57,9,積分轉負
全期間2021-2026,3:3:4分批,3661,世芯-KY,2025-06-30,2025-07-17,3126.65,3719.76,18.26,19629.61,17,15%停利
全期間2021-2026,3:3:4分批,6196,未知,2025-06-30,2025-07-23,196.61,202.06,2.16,6254.05,23,積分轉負
全期間2021-2026,3:3:4分批,4755,未知,2025-06-30,2025-07-31,111.93,110.98,-1.45,-2870.51,31,積分轉負
全期間2021-2026,3:3:4分批,6770,未知,2025-07-07,2025-07-09,17.3,15.95,-8.35,-6602.68,2,積分轉負
全期間2021-2026,3:3:4分批,8046,南電,2025-07-07,2025-07-11,124.74,144.2,14.91,11292.99,4,15%停利
全期間2021-2026,3:3:4分批,2301,未知,2025-07-07,2025-07-17,110.32,111.28,0.27,397.54,10,積分轉負
全期間2021-2026,3:3:4分批,3017,奇鋐,2025-07-14,2025-07-23,842.58,836.68,-1.29,-4048.53,9,積分轉負
全期間2021-2026,3:3:4分批,2308,台達電,2025-07-14,2025-08-04,501.65,589.92,16.89,80891.56,21,15%停利
全期間2021-2026,3:3:4分批,2449,京元電子,2025-07-21,2025-07-23,108.63,105.79,-3.2,-4679.09,2,積分轉負
全期間2021-2026,3:3:4分批,2059,川湖,2025-07-21,2025-08-08,2523.48,2927.58,15.32,47059.97,18,15%停利
全期間2021-2026,3:3:4分批,6488,未知,2025-07-28,2025-07-31,346.96,339.53,-2.73,-4538.4,3,積分轉負
全期間2021-2026,3:3:4分批,8086,未知,2025-07-28,2025-08-20,101.95,104.41,1.8,8018.51,23,積分轉負
全期間2021-2026,3:3:4分批,2383,台光電,2025-08-04,2025-08-18,1117.39,1288.1,14.59,26863.0,14,15%停利
全期間2021-2026,3:3:4分批,2308,台達電,2025-08-04,2025-08-20,638.71,621.75,-3.24,-12290.78,16,積分轉負
全期間2021-2026,3:3:4分批,2360,致茂,2025-08-04,2025-08-22,510.25,492.83,-3.99,-12484.8,18,積分轉負
全期間2021-2026,3:3:4分批,2345,智邦,2025-08-11,2025-08-20,1040.9,948.49,-9.42,-14419.31,9,觸發停損
全期間2021-2026,3:3:4分批,6669,緯穎,2025-08-11,2025-08-20,3202.51,2900.98,-9.96,-17527.74,9,觸發停損
全期間2021-2026,3:3:4分批,2059,川湖,2025-08-11,2025-08-20,3056.18,2823.73,-8.16,-12174.85,9,積分轉負
全期間2021-2026,3:3:4分批,8996,高力,2025-08-11,2025-08-29,364.87,384.91,4.86,9787.36,18,積分轉負
全期間2021-2026,3:3:4分批,6213,聯茂,2025-08-18,2025-08-25,127.93,121.98,-5.22,-5493.57,7,積分轉負
全期間2021-2026,3:3:4分批,3653,健策,2025-08-25,2025-08-29,1778.95,2082.07,16.34,5190.79,4,15%停利
全期間2021-2026,3:3:4分批,2317,鴻海,2025-08-25,2025-08-29,201.5,197.62,-2.51,-1666.44,4,積分轉負
全期間2021-2026,3:3:4分批,2449,京元電子,2025-08-25,2025-08-29,128.56,148.01,14.44,5366.98,4,15%停利
全期間2021-2026,3:3:4分批,3443,創意,2025-08-25,2025-09-01,1294.1,1328.95,2.08,1047.12,7,積分轉負
全期間2021-2026,3:3:4分批,3706,神達,2025-08-25,2025-09-02,88.75,86.4,-3.23,-1190.57,8,積分轉負
全期間2021-2026,3:3:4分批,2404,未知,2025-08-25,2025-09-03,1129.29,1027.0,-9.6,-7003.08,9,觸發停損
全期間2021-2026,3:3:4分批,3189,景碩,2025-08-25,2025-09-03,107.32,103.82,-3.83,-1563.49,9,積分轉負
全期間2021-2026,3:3:4分批,6274,台燿,2025-09-01,2025-09-03,338.29,317.96,-6.57,-2682.42,2,積分轉負
全期間2021-2026,3:3:4分批,2360,致茂,2025-09-01,2025-09-04,554.31,538.45,-3.44,-2609.09,3,積分轉負
全期間2021-2026,3:3:4分批,6515,穎崴,2025-09-01,2025-09-05,1498.92,1732.19,14.87,9493.29,4,15%停利
全期間2021-2026,3:3:4分批,6442,光聖,2025-09-01,2025-09-08,913.11,937.9,2.1,983.51,7,積分轉負
全期間2021-2026,3:3:4分批,2059,川湖,2025-09-01,2025-09-16,3087.24,3370.0,8.51,12330.74,15,積分轉負
全期間2021-2026,3:3:4分批,6187,萬潤,2025-09-08,2025-09-10,399.92,371.28,-7.72,-3392.28,2,積分轉負
全期間2021-2026,3:3:4分批,2455,全新,2025-09-08,2025-09-11,157.43,152.46,-3.73,-1606.15,3,積分轉負
全期間2021-2026,3:3:4分批,1560,未知,2025-09-08,2025-09-12,341.71,323.83,-5.8,-2546.16,4,積分轉負
全期間2021-2026,3:3:4分批,6139,亞翔,2025-09-08,2025-09-15,366.5,360.5,-2.23,-920.08,7,積分轉負
全期間2021-2026,3:3:4分批,3227,未知,2025-09-08,2025-09-19,201.53,235.36,16.09,21191.6,11,15%停利
全期間2021-2026,3:3:4分批,3363,上詮,2025-09-08,2025-09-25,379.99,353.0,-7.66,-4582.01,17,積分轉負
全期間2021-2026,3:3:4分批,6223,未知,2025-09-08,2025-10-08,1597.81,1679.26,4.47,2855.16,30,積分轉負
全期間2021-2026,3:3:4分批,8299,群聯,2025-09-15,2025-09-24,689.69,686.14,-1.11,-1612.45,9,積分轉負
全期間2021-2026,3:3:4分批,3324,雙鴻,2025-09-15,2025-09-25,861.36,850.25,-1.88,-2650.82,10,積分轉負
全期間2021-2026,3:3:4分批,3037,欣興,2025-09-15,2025-09-26,149.49,148.7,-1.13,-1491.55,11,積分轉負
全期間2021-2026,3:3:4分批,6239,未知,2025-09-15,2025-09-26,148.08,137.3,-7.84,-14220.99,11,積分轉負
全期間2021-2026,3:3:4分批,8046,南電,2025-09-22,2025-10-15,235.01,280.91,18.82,27598.38,23,15%停利
全期間2021-2026,3:3:4分批,6488,未知,2025-09-22,2025-10-29,513.85,508.55,-1.62,-8301.33,37,積分轉負
全期間2021-2026,3:3:4分批,2330,台積電,2025-10-20,2025-10-23,1466.37,1436.65,-2.61,-1817.77,3,積分轉負
全期間2021-2026,3:3:4分批,6442,光聖,2025-10-20,2025-10-23,849.66,787.2,-7.91,-2345.49,3,積分轉負
全期間2021-2026,3:3:4分批,3189,景碩,2025-10-20,2025-10-23,150.74,144.75,-4.55,-1328.81,3,積分轉負
全期間2021-2026,3:3:4分批,3013,晟銘電,2025-10-20,2025-10-27,131.47,123.5,-6.62,-2815.52,7,積分轉負
全期間2021-2026,3:3:4分批,2313,華通,2025-10-20,2025-10-28,85.75,85.25,-1.17,-446.86,8,積分轉負
全期間2021-2026,3:3:4分批,3587,閎康,2025-10-20,2025-10-28,212.48,200.18,-6.35,-3215.01,8,積分轉負
全期間2021-2026,3:3:4分批,8210,勤誠,2025-10-20,2025-10-28,763.43,894.45,16.46,13216.76,8,15%停利
全期間2021-2026,3:3:4分批,3017,奇鋐,2025-10-27,2025-10-30,1190.0,1410.0,17.78,15133.23,3,15%停利
全期間2021-2026,3:3:4分批,6770,未知,2025-10-27,2025-11-03,31.5,30.1,-5.02,-2965.14,7,積分轉負
全期間2021-2026,3:3:4分批,8046,南電,2025-10-27,2025-11-05,281.12,271.43,-4.03,-5230.44,9,積分轉負
全期間2021-2026,3:3:4分批,6223,未知,2025-10-27,2025-11-11,1943.36,1788.89,-8.5,-7687.36,15,觸發停損
全期間2021-2026,3:3:4分批,3324,雙鴻,2025-11-03,2025-11-05,1082.59,1008.44,-7.41,-3628.22,2,積分轉負
全期間2021-2026,3:3:4分批,2345,智邦,2025-11-03,2025-11-06,1066.56,1046.71,-2.45,-1320.04,3,積分轉負
全期間2021-2026,3:3:4分批,2449,京元電子,2025-11-03,2025-11-07,212.52,202.56,-5.26,-2325.62,4,積分轉負
全期間2021-2026,3:3:4分批,6213,聯茂,2025-11-03,2025-11-10,118.5,104.13,-12.66,-7042.53,7,觸發停損
全期間2021-2026,3:3:4分批,8299,群聯,2025-11-03,2025-11-17,1169.52,1273.56,8.24,6409.38,14,積分轉負
全期間2021-2026,3:3:4分批,1519,未知,2025-11-03,2025-11-21,695.2,614.84,-12.09,-14036.75,18,觸發停損
全期間2021-2026,3:3:4分批,8210,勤誠,2025-11-10,2025-11-13,1004.28,999.33,-1.09,-1773.94,3,積分轉負
全期間2021-2026,3:3:4分批,3443,創意,2025-11-10,2025-11-28,1905.99,2249.75,17.33,47253.43,18,15%停利
全期間2021-2026,3:3:4分批,3529,力旺,2025-11-17,2025-11-20,2136.1,1992.03,-7.3,-8418.19,3,積分轉負
全期間2021-2026,3:3:4分批,6442,光聖,2025-11-17,2025-11-25,1080.67,1298.78,19.46,17857.57,8,15%停利
全期間2021-2026,3:3:4分批,2383,台光電,2025-11-17,2025-12-02,1450.0,1440.0,-1.28,-1185.83,15,積分轉負
全期間2021-2026,3:3:4分批,1519,未知,2025-12-01,2025-12-03,631.82,630.93,-0.74,-249.83,2,積分轉負
全期間2021-2026,3:3:4分批,3105,穩懋,2025-12-01,2025-12-10,145.68,172.28,17.55,10752.97,9,15%停利
全期間2021-2026,3:3:4分批,3653,健策,2025-12-01,2025-12-11,2887.91,2911.92,0.23,154.1,10,積分轉負
全期間2021-2026,3:3:4分批,2454,聯發科,2025-12-01,2025-12-12,1406.66,1370.1,-3.18,-3511.67,11,積分轉負
全期間2021-2026,3:3:4分批,2356,英業達,2025-12-01,2025-12-12,44.18,42.28,-4.88,-6437.31,11,積分轉負
全期間2021-2026,3:3:4分批,3711,日月光投控,2025-12-01,2025-12-16,228.73,226.93,-1.38,-1239.97,15,積分轉負
全期間2021-2026,3:3:4分批,3037,欣興,2025-12-01,2025-12-16,207.66,213.56,2.23,1585.97,15,積分轉負
全期間2021-2026,3:3:4分批,3706,神達,2025-12-08,2025-12-11,93.8,86.5,-8.33,-16768.31,3,觸發停損
全期間2021-2026,3:3:4分批,2337,未知,2025-12-08,2026-01-05,38.08,47.65,24.38,48173.89,28,15%停利
全期間2021-2026,3:3:4分批,2313,華通,2025-12-22,2025-12-30,95.55,97.03,0.95,345.47,8,積分轉負
全期間2021-2026,3:3:4分批,2368,金像電,2025-12-22,2026-01-02,667.95,638.48,-4.98,-4702.67,11,積分轉負
全期間2021-2026,3:3:4分批,6274,台燿,2025-12-22,2026-01-05,473.01,471.23,-0.97,-904.74,14,積分轉負
全期間2021-2026,3:3:4分批,6770,未知,2025-12-22,2026-01-07,41.9,49.2,16.73,12457.29,16,15%停利
全期間2021-2026,3:3:4分批,3324,雙鴻,2025-12-22,2026-01-07,993.88,966.91,-3.3,-3715.21,16,積分轉負
全期間2021-2026,3:3:4分批,4991,未知,2025-12-22,2026-01-08,211.5,209.5,-1.54,-696.65,17,積分轉負
全期間2021-2026,3:3:4分批,3105,穩懋,2025-12-22,2026-01-09,186.13,215.59,15.14,9344.66,18,15%停利
全期間2021-2026,3:3:4分批,6531,愛普*,2026-01-05,2026-01-08,475.74,451.9,-5.58,-4341.58,3,積分轉負
全期間2021-2026,3:3:4分批,3131,弘塑,2026-01-05,2026-01-16,1762.07,1757.65,-0.85,-1436.35,11,積分轉負
全期間2021-2026,3:3:4分批,3189,景碩,2026-01-05,2026-01-19,173.96,204.12,16.64,19629.29,14,15%停利
全期間2021-2026,3:3:4分批,3680,未知,2026-01-05,2026-01-30,420.76,399.09,-5.72,-14916.53,25,觸發停損
全期間2021-2026,3:3:4分批,2337,未知,2026-01-12,2026-01-19,61.2,73.7,19.7,26585.21,7,15%停利
全期間2021-2026,3:3:4分批,3693,營邦,2026-01-12,2026-01-22,378.0,342.5,-9.93,-16398.33,10,積分轉負
全期間2021-2026,3:3:4分批,1514,未知,2026-01-19,2026-01-21,115.22,133.94,15.55,18490.93,2,15%停利
全期間2021-2026,3:3:4分批,8046,南電,2026-01-19,2026-01-22,317.33,369.72,15.81,14883.11,3,15%停利
全期間2021-2026,3:3:4分批,3443,創意,2026-01-19,2026-01-27,2682.78,2573.28,-4.66,-4042.15,8,積分轉負
全期間2021-2026,3:3:4分批,3533,嘉澤,2026-01-26,2026-01-30,1454.21,1405.08,-3.96,-1902.31,4,積分轉負
全期間2021-2026,3:3:4分批,6274,台燿,2026-01-26,2026-01-30,507.94,499.01,-2.35,-1657.35,4,積分轉負
